,date,latitude,longitude,injuries,contrib_factor
2744,2017-03-23 11:35:00,40.85999,-73.82869,1,Unspecified
2745,2017-03-23 11:40:00,40.763645,-73.97769,1,Unspecified
2746,2017-03-23 11:45:00,40.872032,-73.9034,0,Unspecified
2747,2017-03-23 11:45:00,40.705334,-73.95951,0,Passing or Lane Usage Improper
2748,2017-03-23 11:45:00,40.651863,-73.9591,0,Unspecified
2749,2017-03-23 11:45:00,40.762333,-73.833176,0,Backing Unsafely
2750,2017-03-23 11:47:00,40.819786,-73.91216,0,Driver Inattention/Distraction
2751,2017-03-23 11:47:00,40.76649,-73.95696,0,Passing or Lane Usage Improper
2752,2017-03-23 11:50:00,40.67031,-73.880806,0,Failure to Yield Right-of-Way
2753,2017-03-23 11:50:00,40.71578,-73.89705,0,Passing or Lane Usage Improper
2754,2017-03-23 11:50:00,40.713913,-73.83009,0,Following Too Closely
2755,2017-03-23 11:55:00,40.862778,-73.906166,0,Driver Inattention/Distraction
2756,2017-03-23 11:58:00,40.8047,-73.91243,0,Driver Inattention/Distraction
2757,2017-03-23 11:59:00,40.70316,-73.96588,1,Driver Inattention/Distraction
2758,2017-03-23 12:00:00,40.88845,-73.841965,0,Driver Inexperience
2759,2017-03-23 12:00:00,40.87289,-73.8807,0,Unspecified
2760,2017-03-23 12:00:00,40.67811,-73.90796,0,Driver Inexperience
2761,2017-03-23 12:00:00,40.710396,-74.00561,0,Oversized Vehicle
2762,2017-03-23 12:00:00,40.750626,-73.87595,0,Unspecified
2763,2017-03-23 12:00:00,40.659645,-73.84869,0,Driver Inattention/Distraction
2764,2017-03-23 12:05:00,40.6266,-73.98271,0,Driver Inattention/Distraction
2765,2017-03-23 12:10:00,40.716946,-73.911194,0,Backing Unsafely
2766,2017-03-23 12:15:00,40.711372,-73.9683,0,Passing or Lane Usage Improper
2767,2017-03-23 12:15:00,,,1,Unspecified
2768,2017-03-23 12:18:00,40.74163,-73.95306,2,Passing or Lane Usage Improper
2769,2017-03-23 12:20:00,,,0,Reaction to Other Uninvolved Vehicle
2770,2017-03-23 12:20:00,,,0,Unspecified
2771,2017-03-23 12:29:00,40.87647,-73.87058,0,Unspecified
2772,2017-03-23 12:30:00,40.694805,-73.97329,0,Unspecified
2773,2017-03-23 12:30:00,40.6287,-73.91926,0,Failure to Yield Right-of-Way
2774,2017-03-23 12:30:00,40.704838,-73.91512,0,Passing or Lane Usage Improper
2775,2017-03-23 12:30:00,40.682,-73.96867,0,Unspecified
2776,2017-03-23 12:30:00,40.773975,-73.948555,0,Unsafe Lane Changing
2777,2017-03-23 12:30:00,40.81666,-73.938995,0,Unspecified
2778,2017-03-23 12:30:00,40.76413,-73.87651,0,Unspecified
2779,2017-03-23 12:30:00,40.74754,-73.88876,0,Unspecified
2780,2017-03-23 12:30:00,40.704033,-73.7938,0,Unspecified
2781,2017-03-23 12:30:00,40.63011,-74.01001,0,Unspecified
2782,2017-03-23 12:30:00,40.720535,-73.75682,2,Unspecified
2783,2017-03-23 12:31:00,40.77461,-73.94809,0,Passing or Lane Usage Improper
2784,2017-03-23 12:34:00,40.827347,-73.90739,0,Passing or Lane Usage Improper
2785,2017-03-23 12:34:00,40.84519,-73.9112,0,Following Too Closely
2786,2017-03-23 12:35:00,40.597496,-74.1404,0,Unspecified
2787,2017-03-23 12:36:00,40.8079,-73.916016,0,Unspecified
2788,2017-03-23 12:39:00,40.733604,-73.84995,0,Passing or Lane Usage Improper
2789,2017-03-23 12:40:00,40.736855,-73.97853,0,Passing or Lane Usage Improper
2790,2017-03-23 12:45:00,40.69858,-73.8142,0,Reaction to Other Uninvolved Vehicle
2791,2017-03-23 12:45:00,40.826153,-73.920265,0,Turning Improperly
2792,2017-03-23 12:45:00,40.596325,-73.76673,1,Traffic Control Disregarded
2793,2017-03-23 12:50:00,40.638794,-73.97075,0,Unsafe Speed
2794,2017-03-23 12:50:00,40.7773,-73.98259,0,Unspecified
2795,2017-03-23 13:00:00,40.652927,-73.959335,0,Unsafe Speed
2796,2017-03-23 13:00:00,,,0,Failure to Yield Right-of-Way
2797,2017-03-23 13:00:00,40.591072,-73.79603,0,Unsafe Lane Changing
2798,2017-03-23 13:00:00,,,0,Passing or Lane Usage Improper
2799,2017-03-23 13:00:00,40.828484,-73.83764,0,Unspecified
2800,2017-03-23 13:00:00,40.645576,-74.087906,1,Following Too Closely
2801,2017-03-23 13:00:00,40.815327,-73.93576,1,Unspecified
2802,2017-03-23 13:05:00,40.827595,-73.85004,1,Driver Inattention/Distraction
2803,2017-03-23 13:06:00,40.766293,-73.93363,0,Unspecified
2804,2017-03-23 13:07:00,40.608604,-73.95511,1,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion
2805,2017-03-23 13:10:00,40.59626,-73.76773,0,Following Too Closely
2806,2017-03-23 13:15:00,40.657738,-73.89596,0,Driver Inattention/Distraction
2807,2017-03-23 13:15:00,40.760143,-73.907005,1,Failure to Yield Right-of-Way
2808,2017-03-23 13:20:00,40.784325,-73.94225,1,Glare
2809,2017-03-23 13:30:00,40.73036,-73.952515,0,Passing or Lane Usage Improper
2810,2017-03-23 13:30:00,40.654705,-74.00731,0,Unspecified
2811,2017-03-23 13:30:00,40.741547,-73.98958,0,Unspecified
2812,2017-03-23 13:30:00,40.700592,-73.85457,0,Unspecified
2813,2017-03-23 13:30:00,40.6086,-73.95513,1,Failure to Yield Right-of-Way
2814,2017-03-23 13:30:00,40.770325,-73.92002,1,Pavement Slippery
2815,2017-03-23 13:30:00,40.59307,-73.94727,2,Unsafe Speed
2816,2017-03-23 13:35:00,40.71937,-74.006004,0,Unspecified
2817,2017-03-23 13:35:00,40.756664,-73.78282,1,Driver Inattention/Distraction
2818,2017-03-23 13:40:00,40.65136,-73.86971,0,Driver Inattention/Distraction
2819,2017-03-23 13:40:00,40.83661,-73.92234,0,Passing or Lane Usage Improper
2820,2017-03-23 13:42:00,40.64953,-73.91633,2,Unspecified
2821,2017-03-23 13:42:00,40.646328,-73.91276,2,Unspecified
2822,2017-03-23 13:45:00,40.762394,-73.97861,0,Following Too Closely
2823,2017-03-23 13:50:00,40.861347,-73.897736,0,Backing Unsafely
2824,2017-03-23 13:50:00,40.68212,-74.00731,0,Unspecified
2825,2017-03-23 13:50:00,40.746414,-73.98184,0,Following Too Closely
2826,2017-03-23 14:00:00,,,0,Following Too Closely
2827,2017-03-23 14:00:00,,,0,Unspecified
2828,2017-03-23 14:00:00,40.610588,-74.01274,0,Failure to Yield Right-of-Way
2829,2017-03-23 14:00:00,40.74551,-73.98925,0,Driver Inattention/Distraction
2830,2017-03-23 14:00:00,40.752117,-73.977684,0,Turning Improperly
2831,2017-03-23 14:00:00,40.73294,-73.84961,0,Unspecified
2832,2017-03-23 14:00:00,40.665047,-73.7485,0,Driver Inattention/Distraction
2833,2017-03-23 14:00:00,40.684383,-73.823265,0,Passing or Lane Usage Improper
2834,2017-03-23 14:00:00,40.672104,-73.783455,0,Driver Inattention/Distraction
2835,2017-03-23 14:00:00,40.764347,-73.92347,0,Driver Inattention/Distraction
2836,2017-03-23 14:00:00,,,0,Unspecified
2837,2017-03-23 14:00:00,40.770824,-73.9032,0,Backing Unsafely
2838,2017-03-23 14:00:00,40.71404,-73.92634,0,Turning Improperly
2839,2017-03-23 14:00:00,40.701637,-73.942276,1,Failure to Yield Right-of-Way
2840,2017-03-23 14:00:00,,,1,Driver Inattention/Distraction
2841,2017-03-23 14:00:00,,,1,Driver Inattention/Distraction
2842,2017-03-23 14:02:00,40.763584,-73.82811,0,Unspecified
2843,2017-03-23 14:05:00,40.797916,-73.96385,0,Following Too Closely
2844,2017-03-23 14:11:00,40.69786,-73.96395,0,Driver Inattention/Distraction
2845,2017-03-23 14:12:00,40.75898,-73.96244,1,Passing or Lane Usage Improper
2846,2017-03-23 14:15:00,40.700424,-73.9444,0,Passing or Lane Usage Improper
2847,2017-03-23 14:15:00,40.61957,-73.93355,0,Oversized Vehicle
2848,2017-03-23 14:15:00,40.742283,-74.004425,0,Failure to Yield Right-of-Way
2849,2017-03-23 14:15:00,40.745377,-73.71507,0,Unspecified
2850,2017-03-23 14:15:00,40.552948,-74.168106,0,Driver Inattention/Distraction
2851,2017-03-23 14:15:00,40.62332,-73.99713,1,Aggressive Driving/Road Rage
2852,2017-03-23 14:20:00,,,0,Passing or Lane Usage Improper
2853,2017-03-23 14:20:00,40.828976,-73.9486,0,Failure to Yield Right-of-Way
2854,2017-03-23 14:20:00,40.69141,-73.72668,0,Unspecified
2855,2017-03-23 14:20:00,40.65807,-73.960434,1,Failure to Yield Right-of-Way
2856,2017-03-23 14:22:00,40.822216,-73.891754,0,Unspecified
2857,2017-03-23 14:23:00,40.665474,-73.74751,0,Unspecified
2858,2017-03-23 14:30:00,40.661396,-73.89277,0,Unspecified
2859,2017-03-23 14:30:00,40.659058,-73.91095,0,Unspecified
2860,2017-03-23 14:30:00,40.636932,-73.97939,0,Driver Inattention/Distraction
2861,2017-03-23 14:30:00,40.73068,-73.94923,0,Unsafe Lane Changing
2862,2017-03-23 14:30:00,40.697956,-73.76263,0,Following Too Closely
2863,2017-03-23 14:30:00,40.71893,-73.73439,0,Unsafe Lane Changing
2864,2017-03-23 14:30:00,40.61634,-74.10367,0,Backing Unsafely
2865,2017-03-23 14:30:00,40.78739,-73.938225,0,Passing or Lane Usage Improper
2866,2017-03-23 14:31:00,40.659584,-74.00247,0,Driver Inattention/Distraction
2867,2017-03-23 14:35:00,40.764362,-73.96162,0,Driver Inexperience
2868,2017-03-23 14:39:00,40.7495,-73.94667,0,Unspecified
2869,2017-03-23 14:40:00,40.743244,-73.993645,0,Unsafe Lane Changing
2870,2017-03-23 14:45:00,40.69467,-73.94216,0,Passing or Lane Usage Improper
2871,2017-03-23 14:45:00,40.614994,-73.965294,0,Driver Inattention/Distraction
2872,2017-03-23 14:45:00,40.730984,-73.86722,0,Failure to Yield Right-of-Way
2873,2017-03-23 14:45:00,40.86502,-73.89277,0,Passing or Lane Usage Improper
2874,2017-03-23 14:45:00,40.68253,-73.87936,1,Unspecified
2875,2017-03-23 14:45:00,40.700516,-73.89838,1,Following Too Closely
2876,2017-03-23 14:47:00,40.760857,-73.961075,0,Driver Inexperience
2877,2017-03-23 14:48:00,40.624653,-73.96618,0,Driver Inattention/Distraction
2878,2017-03-23 14:50:00,40.871082,-73.90252,0,Driver Inattention/Distraction
2879,2017-03-23 14:50:00,40.60915,-73.96998,0,Failure to Yield Right-of-Way
2880,2017-03-23 14:50:00,40.652138,-73.88302,0,Backing Unsafely
2881,2017-03-23 14:50:00,40.73539,-73.99828,0,Driver Inattention/Distraction
2882,2017-03-23 14:50:00,40.702595,-73.8553,0,Following Too Closely
2883,2017-03-23 14:50:00,40.70742,-73.79716,2,Failure to Yield Right-of-Way
2884,2017-03-23 14:52:00,40.8252,-73.91476,0,Driver Inattention/Distraction
2885,2017-03-23 14:53:00,40.63252,-74.11811,0,Unspecified
2886,2017-03-23 14:55:00,40.721344,-73.986755,0,Oversized Vehicle
2887,2017-03-23 14:55:00,40.801716,-73.946884,0,Unspecified
2888,2017-03-23 15:00:00,40.741665,-74.00114,0,Passing or Lane Usage Improper
2889,2017-03-23 15:00:00,40.748245,-73.976295,0,Driver Inattention/Distraction
2890,2017-03-23 15:00:00,40.642273,-74.0764,0,Reaction to Other Uninvolved Vehicle
2891,2017-03-23 15:00:00,40.614418,-74.08743,0,Unspecified
2892,2017-03-23 15:00:00,40.774612,-73.92399,0,Passing or Lane Usage Improper
2893,2017-03-23 15:00:00,40.76706,-73.73912,0,Driver Inattention/Distraction
2894,2017-03-23 15:00:00,,,0,Driver Inattention/Distraction
2895,2017-03-23 15:00:00,40.816406,-73.91573,1,Failure to Yield Right-of-Way
2896,2017-03-23 15:00:00,40.752403,-73.92442,1,Driver Inattention/Distraction
2897,2017-03-23 15:00:00,40.666355,-73.80163,1,Unspecified
2898,2017-03-23 15:05:00,40.62359,-74.025055,0,Backing Unsafely
2899,2017-03-23 15:05:00,40.71913,-73.976364,0,Failure to Yield Right-of-Way
2900,2017-03-23 15:05:00,40.74473,-73.93359,1,Failure to Yield Right-of-Way
2901,2017-03-23 15:08:00,40.735764,-73.715645,1,Failure to Yield Right-of-Way
2902,2017-03-23 15:09:00,40.841087,-73.86447,0,Following Too Closely
2903,2017-03-23 15:10:00,40.81471,-73.88653,0,Other Vehicular
2904,2017-03-23 15:15:00,40.810207,-73.93951,0,Unspecified
2905,2017-03-23 15:15:00,40.765102,-73.91291,0,Backing Unsafely
2906,2017-03-23 15:20:00,40.535835,-74.20469,0,Failure to Yield Right-of-Way
2907,2017-03-23 15:20:00,40.770313,-73.99141,0,Unspecified
2908,2017-03-23 15:20:00,40.657406,-73.74507,1,Following Too Closely
2909,2017-03-23 15:20:00,40.778778,-73.90018,1,Failure to Yield Right-of-Way
2910,2017-03-23 15:20:00,40.666122,-73.93139,1,Driver Inattention/Distraction
2911,2017-03-23 15:25:00,40.83468,-73.944435,0,Turning Improperly
2912,2017-03-23 15:30:00,40.73298,-73.9598,0,Backing Unsafely
2913,2017-03-23 15:30:00,40.72135,-74.00465,0,Driver Inattention/Distraction
2914,2017-03-23 15:30:00,40.866573,-73.83876,0,Turning Improperly
2915,2017-03-23 15:35:00,40.612247,-74.000946,0,Turning Improperly
2916,2017-03-23 15:35:00,40.75083,-73.893845,0,Driver Inattention/Distraction
2917,2017-03-23 15:35:00,40.721222,-73.75957,0,Driver Inattention/Distraction
2918,2017-03-23 15:40:00,40.86032,-73.90944,0,Unspecified
2919,2017-03-23 15:40:00,40.86369,-73.91707,0,Unsafe Speed
2920,2017-03-23 15:40:00,,,1,Driver Inattention/Distraction
2921,2017-03-23 15:45:00,40.728535,-73.86076,0,View Obstructed/Limited
2922,2017-03-23 15:45:00,40.630577,-73.88591,0,Following Too Closely
2923,2017-03-23 15:45:00,40.621994,-73.99493,1,Unspecified
2924,2017-03-23 15:45:00,,,1,Driver Inattention/Distraction
2925,2017-03-23 15:48:00,40.86951,-73.89175,0,Unspecified
2926,2017-03-23 15:49:00,40.654278,-73.92292,0,Driver Inattention/Distraction
2927,2017-03-23 15:50:00,40.67557,-73.80372,0,Driver Inexperience
2928,2017-03-23 15:50:00,40.707226,-73.804504,0,Unsafe Lane Changing
2929,2017-03-23 15:50:00,40.581764,-73.83831,0,Driver Inattention/Distraction
2930,2017-03-23 15:50:00,40.822258,-73.95616,0,Other Vehicular
2931,2017-03-23 15:57:00,40.781532,-73.95833,0,Driver Inexperience
2932,2017-03-23 15:59:00,40.657513,-73.96032,1,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion
2933,2017-03-23 16:00:00,40.82781,-73.91723,0,Unspecified
2934,2017-03-23 16:00:00,40.677357,-73.88687,0,Unspecified
2935,2017-03-23 16:00:00,40.746143,-73.94174,0,Obstruction/Debris
2936,2017-03-23 16:00:00,40.735527,-73.93698,0,Driver Inattention/Distraction
2937,2017-03-23 16:00:00,40.67493,-73.78796,0,Unspecified
2938,2017-03-23 16:00:00,40.74309,-73.97402,0,Driver Inattention/Distraction
2939,2017-03-23 16:00:00,40.71314,-73.78179,0,Driver Inattention/Distraction
2940,2017-03-23 16:00:00,,,0,View Obstructed/Limited
2941,2017-03-23 16:00:00,40.878056,-73.892136,0,Driver Inattention/Distraction
2942,2017-03-23 16:00:00,40.677032,-73.87867,0,Unspecified
2943,2017-03-23 16:00:00,40.763245,-73.75806,0,Driver Inattention/Distraction
2944,2017-03-23 16:00:00,40.822712,-73.903145,1,Following Too Closely
2945,2017-03-23 16:00:00,40.654762,-73.910835,1,Driver Inattention/Distraction
2946,2017-03-23 16:05:00,40.84054,-73.84394,0,Backing Unsafely
2947,2017-03-23 16:05:00,40.624527,-74.08359,0,Unspecified
2948,2017-03-23 16:07:00,40.814075,-73.79548,0,Following Too Closely
2949,2017-03-23 16:07:00,40.86507,-73.87185,0,Driver Inattention/Distraction
2950,2017-03-23 16:14:00,40.81266,-73.909294,0,Driver Inattention/Distraction
2951,2017-03-23 16:15:00,40.67191,-73.99395,0,Unspecified
2952,2017-03-23 16:15:00,40.630608,-74.1538,1,Unspecified
2953,2017-03-23 17:27:00,,,0,Unsafe Lane Changing
2954,2017-03-23 16:20:00,40.69507,-73.9979,0,Driver Inattention/Distraction
2955,2017-03-23 16:20:00,40.625546,-73.93998,0,Unsafe Lane Changing
2956,2017-03-23 16:22:00,40.76685,-73.95376,0,Failure to Yield Right-of-Way
2957,2017-03-23 16:28:00,40.69897,-73.95702,1,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion
2958,2017-03-23 16:30:00,40.842075,-73.834724,0,Unspecified
2959,2017-03-23 16:30:00,40.612255,-73.97367,0,Unspecified
2960,2017-03-23 16:30:00,40.75649,-73.997765,0,Unspecified
2961,2017-03-23 16:30:00,40.76234,-73.937645,0,Unspecified
2962,2017-03-23 16:30:00,40.763996,-73.99601,0,Unsafe Lane Changing
2963,2017-03-23 16:33:00,40.691895,-73.977554,0,Unspecified
2964,2017-03-23 16:35:00,40.765465,-73.87674,0,Unspecified
2965,2017-03-23 16:35:00,40.55025,-74.22132,0,Brakes Defective
2966,2017-03-23 16:35:00,40.78848,-73.95114,0,Unspecified
2967,2017-03-23 16:40:00,40.798534,-73.923035,0,Unsafe Lane Changing
2968,2017-03-23 16:40:00,40.63101,-74.12921,1,Traffic Control Disregarded
2969,2017-03-23 16:45:00,40.633137,-73.9905,0,Oversized Vehicle
2970,2017-03-23 16:45:00,40.58655,-73.96617,0,Unspecified
2971,2017-03-23 16:45:00,,,0,Following Too Closely
2972,2017-03-23 16:45:00,40.73152,-73.77154,0,Unspecified
2973,2017-03-23 16:45:00,40.596745,-73.985275,0,Driver Inattention/Distraction
2974,2017-03-23 16:45:00,40.586338,-73.93421,0,Driver Inattention/Distraction
2975,2017-03-23 16:50:00,40.633278,-74.018814,0,Driver Inexperience
2976,2017-03-23 16:50:00,40.69012,-73.92318,0,Unspecified
2977,2017-03-23 16:50:00,40.611774,-74.07069,0,View Obstructed/Limited
2978,2017-03-23 16:55:00,40.817608,-73.94513,0,Driver Inexperience
2979,2017-03-23 16:55:00,40.816025,-73.93947,1,Driver Inattention/Distraction
2980,2017-03-23 16:55:00,40.82174,-73.89895,2,Unspecified
2981,2017-03-23 16:56:00,40.647766,-73.95816,0,Unspecified
2982,2017-03-23 17:00:00,40.616653,-73.97234,0,Unspecified
2983,2017-03-23 17:00:00,40.749744,-73.884315,0,Unspecified
2984,2017-03-23 17:00:00,40.728733,-73.73717,0,Failure to Yield Right-of-Way
2985,2017-03-23 17:00:00,40.72419,-73.790886,0,Unspecified
2986,2017-03-23 17:00:00,40.600864,-73.7653,0,Driver Inattention/Distraction
2987,2017-03-23 17:00:00,40.60168,-74.1633,0,Failure to Yield Right-of-Way
2988,2017-03-23 17:00:00,40.844734,-73.89935,1,Following Too Closely
2989,2017-03-23 17:04:00,,,0,Glare
2990,2017-03-23 17:05:00,40.73426,-73.862595,0,Following Too Closely
2991,2017-03-23 17:10:00,40.812954,-73.91372,1,Driver Inattention/Distraction
2992,2017-03-23 17:12:00,40.668568,-73.91827,1,Unsafe Speed
2993,2017-03-23 17:15:00,40.82232,-73.892876,0,Unspecified
2994,2017-03-23 17:15:00,40.65017,-73.92921,0,Failure to Yield Right-of-Way
2995,2017-03-23 17:15:00,40.6402,-74.00825,0,Driver Inattention/Distraction
2996,2017-03-23 17:15:00,40.76002,-73.85927,0,Driver Inattention/Distraction
2997,2017-03-23 17:15:00,40.636845,-74.11833,0,Unspecified
2998,2017-03-23 17:15:00,40.590046,-73.99302,0,Following Too Closely
2999,2017-03-23 17:17:00,40.595707,-73.94297,1,Failure to Yield Right-of-Way
3000,2017-03-23 17:20:00,40.790905,-73.93914,0,Unsafe Lane Changing
3001,2017-03-23 17:20:00,40.678387,-74.00247,0,Unspecified
3002,2017-03-23 17:22:00,40.60079,-73.93855,0,Driver Inattention/Distraction
3003,2017-03-23 17:29:00,40.750027,-73.71483,0,Unspecified
3004,2017-03-23 17:30:00,,,0,Traffic Control Device Improper/Non-Working
3005,2017-03-23 17:30:00,40.672638,-73.97076,0,Passing or Lane Usage Improper
3006,2017-03-23 17:30:00,40.704422,-73.99491,0,Following Too Closely
3007,2017-03-23 17:30:00,40.725975,-73.7575,0,Unspecified
3008,2017-03-23 17:30:00,40.643425,-73.94588,1,Unspecified
3009,2017-03-23 17:31:00,40.649635,-73.9379,0,Driver Inattention/Distraction
3010,2017-03-23 17:31:00,40.842625,-73.87818,1,Passing or Lane Usage Improper
3011,2017-03-23 17:31:00,40.842625,-73.87818,1,Passing or Lane Usage Improper
3012,2017-03-23 17:32:00,40.814636,-73.795815,0,Unsafe Lane Changing
3013,2017-03-23 17:34:00,40.679653,-73.77724,0,Failure to Yield Right-of-Way
3014,2017-03-23 17:34:00,40.63849,-73.95017,3,Driver Inattention/Distraction
3015,2017-03-23 17:35:00,40.743416,-73.85989,0,Driver Inattention/Distraction
3016,2017-03-23 17:36:00,40.6267,-74.07805,0,Unspecified
3017,2017-03-23 17:38:00,40.68175,-73.96748,0,Traffic Control Disregarded
3018,2017-03-23 17:40:00,40.808163,-73.94519,0,Unsafe Lane Changing
3019,2017-03-23 17:40:00,40.8047,-73.91243,0,Driver Inattention/Distraction
3020,2017-03-23 17:40:00,40.70918,-73.81916,0,Driver Inattention/Distraction
3021,2017-03-23 17:40:00,40.769333,-73.912445,0,Other Vehicular
3022,2017-03-23 17:40:00,40.717335,-73.7343,1,Unspecified
3023,2017-03-23 17:41:00,40.847004,-73.83229,0,View Obstructed/Limited
3024,2017-03-23 17:42:00,40.724136,-73.992615,0,Driver Inattention/Distraction
3025,2017-03-23 17:45:00,40.66778,-73.86243,0,Driver Inattention/Distraction
3026,2017-03-23 17:45:00,40.726604,-73.81425,1,Driver Inattention/Distraction
3027,2017-03-23 17:45:00,40.785587,-73.98201,1,Aggressive Driving/Road Rage
3028,2017-03-23 17:50:00,40.696095,-73.94291,0,Glare
3029,2017-03-23 17:50:00,40.806904,-73.95289,0,Driver Inattention/Distraction
3030,2017-03-23 17:50:00,40.70515,-73.90532,0,Driver Inattention/Distraction
3031,2017-03-23 17:50:00,40.716133,-73.8185,0,Following Too Closely
3032,2017-03-23 17:50:00,40.72111,-73.779144,1,Following Too Closely
3033,2017-03-23 17:53:00,40.735676,-73.90284,1,View Obstructed/Limited
3034,2017-03-23 17:54:00,40.85543,-73.855354,0,Unspecified
3035,2017-03-23 17:55:00,40.747734,-73.97668,0,Following Too Closely
3036,2017-03-23 17:55:00,40.898876,-73.85539,0,Driver Inattention/Distraction
3037,2017-03-23 17:55:00,40.798256,-73.82744,0,Following Too Closely
3038,2017-03-23 17:59:00,40.75788,-73.78837,0,Unspecified
3039,2017-03-23 18:00:00,40.71473,-73.94208,0,Driver Inattention/Distraction
3040,2017-03-23 18:00:00,40.70611,-73.960396,0,Driver Inattention/Distraction
3041,2017-03-23 18:00:00,40.58525,-73.98728,0,Driver Inattention/Distraction
3042,2017-03-23 18:00:00,40.724873,-73.953445,0,View Obstructed/Limited
3043,2017-03-23 18:00:00,40.696568,-73.89456,0,Unspecified
3044,2017-03-23 18:00:00,40.728024,-73.74764,0,Unspecified
3045,2017-03-23 18:00:00,40.827595,-73.85004,0,Driver Inattention/Distraction
3046,2017-03-23 18:00:00,40.660656,-73.885796,0,Unspecified
3047,2017-03-23 18:00:00,40.67206,-73.79295,0,Driver Inexperience
3048,2017-03-23 18:00:00,40.851936,-73.91078,0,Unspecified
3049,2017-03-23 18:00:00,40.67135,-73.96134,1,Following Too Closely
3050,2017-03-23 18:00:00,40.768913,-73.88873,2,Driver Inattention/Distraction
3051,2017-03-23 18:04:00,40.81786,-73.89058,0,Unspecified
3052,2017-03-23 18:08:00,40.76459,-73.75873,0,Driver Inattention/Distraction
3053,2017-03-23 18:09:00,40.68336,-74.00597,0,Reaction to Other Uninvolved Vehicle
3054,2017-03-23 18:15:00,40.58096,-73.96466,0,Backing Unsafely
3055,2017-03-23 18:15:00,40.759308,-73.9653,0,Passenger Distraction
3056,2017-03-23 18:15:00,40.764263,-73.77134,0,Driver Inattention/Distraction
3057,2017-03-23 18:15:00,,,0,Driver Inattention/Distraction
3058,2017-03-23 18:18:00,40.59258,-73.80067,0,Failure to Yield Right-of-Way
3059,2017-03-23 18:20:00,,,0,Failure to Yield Right-of-Way
3060,2017-03-23 18:20:00,40.70564,-73.75048,1,Failure to Yield Right-of-Way
3061,2017-03-23 18:25:00,40.86177,-73.89868,0,Backing Unsafely
3062,2017-03-23 18:30:00,40.859875,-73.89323,0,Reaction to Other Uninvolved Vehicle
3063,2017-03-23 18:30:00,40.839985,-73.877426,0,Failure to Yield Right-of-Way
3064,2017-03-23 18:30:00,40.683758,-73.97875,0,Driver Inattention/Distraction
3065,2017-03-23 18:30:00,,,0,Driver Inattention/Distraction
3066,2017-03-23 18:30:00,40.746494,-73.932274,0,Backing Unsafely
3067,2017-03-23 18:30:00,40.661198,-73.770966,0,Unspecified
3068,2017-03-23 18:30:00,40.845165,-73.90754,0,Unspecified
3069,2017-03-23 18:30:00,40.66755,-73.773575,0,Driver Inattention/Distraction
3070,2017-03-23 18:30:00,40.757492,-73.93911,1,Glare
3071,2017-03-23 18:35:00,40.547836,-74.22037,0,Unspecified
3072,2017-03-23 18:40:00,40.61973,-73.9613,0,Driver Inattention/Distraction
3073,2017-03-23 18:40:00,40.778614,-73.83887,0,Following Too Closely
3074,2017-03-23 18:40:00,40.632057,-74.14082,0,Driver Inattention/Distraction
3075,2017-03-23 18:40:00,40.61913,-73.99019,1,Failure to Yield Right-of-Way
3076,2017-03-23 18:50:00,40.67974,-73.89213,1,Driver Inattention/Distraction
3077,2017-03-23 18:55:00,40.633583,-74.00797,0,Alcohol Involvement
3078,2017-03-23 18:57:00,,,0,Unspecified
3079,2017-03-23 19:00:00,,,0,Driver Inattention/Distraction
3080,2017-03-23 19:00:00,40.677654,-73.82866,0,Traffic Control Disregarded
3081,2017-03-23 19:00:00,40.658417,-73.76768,0,Driver Inattention/Distraction
3082,2017-03-23 19:00:00,40.637135,-74.14506,0,Backing Unsafely
3083,2017-03-23 19:00:00,40.719902,-74.00261,0,Unspecified
3084,2017-03-23 19:00:00,40.77365,-73.81532,1,Reaction to Other Uninvolved Vehicle
3085,2017-03-23 19:03:00,40.602272,-73.753365,0,Driver Inattention/Distraction
3086,2017-03-23 19:10:00,40.893955,-73.85368,0,Driver Inattention/Distraction
3087,2017-03-23 19:10:00,40.700836,-73.99495,0,Driver Inattention/Distraction
3088,2017-03-23 19:10:00,40.856503,-73.93277,1,Failure to Yield Right-of-Way
3089,2017-03-23 19:19:00,40.867733,-73.88285,1,Driver Inattention/Distraction
3090,2017-03-23 19:20:00,40.61983,-74.02957,0,Backing Unsafely
3091,2017-03-23 19:23:00,40.726036,-73.790855,1,Unspecified
3092,2017-03-23 19:23:00,40.67816,-73.897484,2,Driver Inattention/Distraction
3093,2017-03-23 19:25:00,40.640305,-74.13366,0,Traffic Control Disregarded
3094,2017-03-23 19:30:00,40.758427,-73.99264,0,Failure to Yield Right-of-Way
3095,2017-03-23 19:30:00,40.743645,-73.94045,0,Reaction to Other Uninvolved Vehicle
3096,2017-03-23 19:30:00,,,0,Following Too Closely
3097,2017-03-23 19:33:00,,,0,Driver Inattention/Distraction
3098,2017-03-23 19:35:00,40.669476,-73.919975,0,Unsafe Lane Changing
3099,2017-03-06 07:55:00,40.80051,-73.967995,0,Unspecified
3100,2017-03-23 19:35:00,40.698677,-73.95886,1,Driver Inattention/Distraction
3101,2017-03-23 19:40:00,40.7685,-73.95254,0,Pavement Slippery
3102,2017-03-23 19:41:00,40.58191,-73.95191,0,Driver Inattention/Distraction
